"date","observed"
"2018-09-15T10:16:00.00Z",14744258
"2018-09-15T10:17:00.00Z",19203124
"2018-09-15T10:18:00.00Z",17217828
"2018-09-15T10:19:00.00Z",19084400
"2018-09-15T10:20:00.00Z",15853686
"2018-09-15T10:21:00.00Z",16422857
"2018-09-15T10:22:00.00Z",22316968
"2018-09-15T10:23:00.00Z",17900458
"2018-09-15T10:24:00.00Z",14350316
"2018-09-15T10:25:00.00Z",13547842
"2018-09-15T10:26:00.00Z",17198462
"2018-09-15T10:27:00.00Z",18702364
"2018-09-15T10:28:00.00Z",16795516
"2018-09-15T10:29:00.00Z",16488850
"2018-09-15T10:30:00.00Z",16946040
"2018-09-15T10:31:00.00Z",16630885
"2018-09-15T10:32:00.00Z",13759829
"2018-09-15T10:33:00.00Z",17418932
"2018-09-15T10:34:00.00Z",14059929
"2018-09-15T10:35:00.00Z",18975344
"2018-09-15T10:36:00.00Z",14518167
"2018-09-15T10:37:00.00Z",19902878
"2018-09-15T10:38:00.00Z",16908858
"2018-09-15T10:39:00.00Z",15160742
"2018-09-15T10:40:00.00Z",16966710
"2018-09-15T10:41:00.00Z",12164400
"2018-09-15T10:42:00.00Z",13100515
"2018-09-15T10:43:00.00Z",17403438
"2018-09-15T10:44:00.00Z",15682094
"2018-09-15T10:45:00.00Z",15865464
"2018-09-15T10:46:00.00Z",15320793
"2018-09-15T10:47:00.00Z",15301056
"2018-09-15T10:48:00.00Z",10200583
"2018-09-15T10:49:00.00Z",15907636
"2018-09-15T10:50:00.00Z",20386270
"2018-09-15T10:51:00.00Z",17241400
"2018-09-15T10:52:00.00Z",16056828
"2018-09-15T10:53:00.00Z",13460360
"2018-09-15T10:54:00.00Z",17361142
"2018-09-15T10:55:00.00Z",16684043
"2018-09-15T10:56:00.00Z",16500739
"2018-09-15T10:57:00.00Z",20625066
"2018-09-15T10:58:00.00Z",20006750
"2018-09-15T10:59:00.00Z",21679366
"2018-09-15T11:00:00.00Z",18919238
"2018-09-15T11:01:00.00Z",13151129
"2018-09-15T11:02:00.00Z",15738417
"2018-09-15T11:03:00.00Z",13204789
"2018-09-15T11:04:00.00Z",21514346
"2018-09-15T11:05:00.00Z",11622206
"2018-09-15T11:06:00.00Z",17035924
"2018-09-15T11:07:00.00Z",14473708
"2018-09-15T11:08:00.00Z",15357955
"2018-09-15T11:09:00.00Z",15935556
"2018-09-15T11:10:00.00Z",17769636
"2018-09-15T11:11:00.00Z",11381850
"2018-09-15T11:12:00.00Z",13394333
"2018-09-15T11:13:00.00Z",10129167
"2018-09-15T11:14:00.00Z",11794000
"2018-09-15T11:15:00.00Z",17027974
"2018-09-15T11:16:00.00Z",17646064
"2018-09-15T11:17:00.00Z",13877130
"2018-09-15T11:18:00.00Z",11071583
"2018-09-15T11:19:00.00Z",14518632
"2018-09-15T11:20:00.00Z",12582593
"2018-09-15T11:21:00.00Z",16857280
"2018-09-15T11:22:00.00Z",14109375
"2018-09-15T11:23:00.00Z",20337666
"2018-09-15T11:24:00.00Z",14706167
"2018-09-15T11:25:00.00Z",13629778
"2018-09-15T11:26:00.00Z",13101467
"2018-09-15T11:27:00.00Z",15475296
"2018-09-15T11:28:00.00Z",16293704
"2018-09-15T11:29:00.00Z",14085741
"2018-09-15T11:30:00.00Z",14254278
"2018-09-15T11:31:00.00Z",14185350
"2018-09-15T11:32:00.00Z",15730571
"2018-09-15T11:33:00.00Z",16400030
"2018-09-15T11:34:00.00Z",16712767
"2018-09-15T11:35:00.00Z",16655955
"2018-09-15T11:36:00.00Z",18614250
"2018-09-15T11:37:00.00Z",15813481
"2018-09-15T11:38:00.00Z",21192178
"2018-09-15T11:39:00.00Z",13917560
"2018-09-15T11:40:00.00Z",12087647
"2018-09-15T11:41:00.00Z",13786769
"2018-09-15T11:42:00.00Z",18740750
"2018-09-15T11:43:00.00Z",22009932
"2018-09-15T11:44:00.00Z",10659346
"2018-09-15T11:45:00.00Z",18355848
"2018-09-15T11:46:00.00Z",16622724
"2018-09-15T11:47:00.00Z",16301061
"2018-09-15T11:48:00.00Z",14378342
"2018-09-15T11:49:00.00Z",13753172
"2018-09-15T11:50:00.00Z",20827846
"2018-09-15T11:51:00.00Z",15158917
"2018-09-15T11:52:00.00Z",17080000
"2018-09-15T11:53:00.00Z",21699118
"2018-09-15T11:54:00.00Z",10485895
"2018-09-15T11:55:00.00Z",23136318
"2018-09-15T11:56:00.00Z",12990848
"2018-09-15T11:57:00.00Z",19817696
"2018-09-15T11:58:00.00Z",15263000
"2018-09-15T11:59:00.00Z",11713613
"2018-09-15T12:00:00.00Z",16916538
"2018-09-15T12:01:00.00Z",14252395
"2018-09-15T12:02:00.00Z",17844450
"2018-09-15T12:03:00.00Z",14695848
"2018-09-15T12:04:00.00Z",15194688
"2018-09-15T12:05:00.00Z",14757152
"2018-09-15T12:06:00.00Z",14702343
"2018-09-15T12:07:00.00Z",12738200
"2018-09-15T12:08:00.00Z",15790125
"2018-09-15T12:09:00.00Z",15203217
"2018-09-15T12:10:00.00Z",20344714
"2018-09-15T12:11:00.00Z",12600406
"2018-09-15T12:12:00.00Z",14375479
"2018-09-15T12:13:00.00Z",14905682
"2018-09-15T12:14:00.00Z",16301031
"2018-09-15T12:15:00.00Z",13694447
"2018-09-15T12:16:00.00Z",13516390
"2018-09-15T12:17:00.00Z",15216231
"2018-09-15T12:18:00.00Z",19301114
"2018-09-15T12:19:00.00Z",9166500
"2018-09-15T12:20:00.00Z",13397524
"2018-09-15T12:21:00.00Z",20767432
"2018-09-15T12:22:00.00Z",17638040
"2018-09-15T12:23:00.00Z",14270341
"2018-09-15T12:24:00.00Z",16817000
"2018-09-15T12:25:00.00Z",14892763
"2018-09-15T12:26:00.00Z",17864572
"2018-09-15T12:27:00.00Z",17153120
"2018-09-15T12:28:00.00Z",18516264
"2018-09-15T12:29:00.00Z",10985281
"2018-09-15T12:30:00.00Z",14255381
"2018-09-15T12:31:00.00Z",12434206
"2018-09-15T12:32:00.00Z",11318767
"2018-09-15T12:33:00.00Z",14470818
"2018-09-15T12:34:00.00Z",12054081
"2018-09-15T12:35:00.00Z",13477333
"2018-09-15T12:36:00.00Z",16922044
"2018-09-15T12:37:00.00Z",19792322
"2018-09-15T12:38:00.00Z",16731184
"2018-09-15T12:39:00.00Z",17571564
"2018-09-15T12:40:00.00Z",17068666
"2018-09-15T12:41:00.00Z",17348264
"2018-09-15T12:42:00.00Z",15539048
"2018-09-15T12:43:00.00Z",16890464
"2018-09-15T12:44:00.00Z",19343208
"2018-09-15T12:45:00.00Z",10533516
"2018-09-15T12:46:00.00Z",15345628
"2018-09-15T12:47:00.00Z",13704651
"2018-09-15T12:48:00.00Z",15579093
"2018-09-15T12:49:00.00Z",15748421
"2018-09-15T12:50:00.00Z",15669634
"2018-09-15T12:51:00.00Z",16523120
"2018-09-15T12:52:00.00Z",14077925
"2018-09-15T12:53:00.00Z",13609205
"2018-09-15T12:54:00.00Z",11893472
"2018-09-15T12:55:00.00Z",15599118
"2018-09-15T12:56:00.00Z",16534800
"2018-09-15T12:57:00.00Z",15649226
"2018-09-15T12:58:00.00Z",12725632
"2018-09-15T12:59:00.00Z",13293535
"2018-09-15T13:00:00.00Z",13499108
"2018-09-15T13:01:00.00Z",12883491
"2018-09-15T13:02:00.00Z",13241736
"2018-09-15T13:03:00.00Z",9555578
"2018-09-15T13:04:00.00Z",10020356
"2018-09-15T13:05:00.00Z",11705222
"2018-09-15T13:06:00.00Z",13325510
"2018-09-15T13:07:00.00Z",11042297
"2018-09-15T13:08:00.00Z",16575439
"2018-09-15T13:09:00.00Z",10840308
"2018-09-15T13:10:00.00Z",13940000
"2018-09-15T13:11:00.00Z",15345815
"2018-09-15T13:12:00.00Z",12447840
"2018-09-15T13:13:00.00Z",18166876
"2018-09-15T13:14:00.00Z",13853667
"2018-09-15T13:15:00.00Z",12844886
"2018-09-15T13:16:00.00Z",10911787
"2018-09-15T13:17:00.00Z",11049365
"2018-09-15T13:18:00.00Z",13824489
"2018-09-15T13:19:00.00Z",12030289
"2018-09-15T13:20:00.00Z",20662488
"2018-09-15T13:21:00.00Z",12693256
"2018-09-15T13:22:00.00Z",10651286
"2018-09-15T13:23:00.00Z",10680727
"2018-09-15T13:24:00.00Z",15910298
"2018-09-15T13:25:00.00Z",15382444
"2018-09-15T13:26:00.00Z",13730130
"2018-09-15T13:27:00.00Z",13916891
"2018-09-15T13:28:00.00Z",15367472
"2018-09-15T13:29:00.00Z",11907211
"2018-09-15T13:30:00.00Z",14174020
"2018-09-15T13:31:00.00Z",18688440
"2018-09-15T13:32:00.00Z",14569921
"2018-09-15T13:33:00.00Z",12439098
"2018-09-15T13:34:00.00Z",16018143
"2018-09-15T13:35:00.00Z",13870267
"2018-09-15T13:36:00.00Z",13434686
"2018-09-15T13:37:00.00Z",14072515
"2018-09-15T13:38:00.00Z",12122358
"2018-09-15T13:39:00.00Z",9912418
"2018-09-15T13:40:00.00Z",14394902
"2018-09-15T13:41:00.00Z",11656800
"2018-09-15T13:42:00.00Z",12982692
"2018-09-15T13:43:00.00Z",13303878
"2018-09-15T13:44:00.00Z",13041491
"2018-09-15T13:45:00.00Z",14509254
"2018-09-15T13:46:00.00Z",15388175
"2018-09-15T13:47:00.00Z",16647170
"2018-09-15T13:48:00.00Z",14393079
"2018-09-15T13:49:00.00Z",11543878
"2018-09-15T13:50:00.00Z",11914758
"2018-09-15T13:51:00.00Z",15952945
"2018-09-15T13:52:00.00Z",13989186
"2018-09-15T13:53:00.00Z",11391267
"2018-09-15T13:54:00.00Z",15102854
"2018-09-15T13:55:00.00Z",14528000
"2018-09-15T13:56:00.00Z",11600000
"2018-09-15T13:57:00.00Z",14705058
"2018-09-15T13:58:00.00Z",16717630
"2018-09-15T13:59:00.00Z",15116085
"2018-09-15T14:00:00.00Z",9366278
"2018-09-15T14:01:00.00Z",14942250
"2018-09-15T14:02:00.00Z",12908435
"2018-09-15T14:03:00.00Z",12158919
"2018-09-15T14:04:00.00Z",12359837
"2018-09-15T14:05:00.00Z",12836514
"2018-09-15T14:06:00.00Z",11970292
"2018-09-15T14:07:00.00Z",15708508
"2018-09-15T14:08:00.00Z",13863657
"2018-09-15T14:09:00.00Z",14267945
"2018-09-15T14:10:00.00Z",14982032
"2018-09-15T14:11:00.00Z",11986720
"2018-09-15T14:12:00.00Z",10905073
"2018-09-15T14:13:00.00Z",17194512
"2018-09-15T14:14:00.00Z",15698982
"2018-09-15T14:15:00.00Z",17952510
"2018-09-15T14:16:00.00Z",16172475
"2018-09-15T14:17:00.00Z",13946463
"2018-09-15T14:18:00.00Z",12034397
"2018-09-15T14:19:00.00Z",14843297
"2018-09-15T14:20:00.00Z",16227911
"2018-09-15T14:21:00.00Z",12623511
"2018-09-15T14:22:00.00Z",15945281
"2018-09-15T14:23:00.00Z",12651951
"2018-09-15T14:24:00.00Z",12272160
"2018-09-15T14:25:00.00Z",12907750
"2018-09-15T14:26:00.00Z",13346448
"2018-09-15T14:27:00.00Z",14275619
"2018-09-15T14:28:00.00Z",12396300
"2018-09-15T14:29:00.00Z",14523746
"2018-09-15T14:30:00.00Z",12826136
"2018-09-15T14:31:00.00Z",12370953
"2018-09-15T14:32:00.00Z",13089762
"2018-09-15T14:33:00.00Z",15459887
"2018-09-15T14:34:00.00Z",12411873
"2018-09-15T14:35:00.00Z",12470302
"2018-09-15T14:36:00.00Z",13861719
"2018-09-15T14:37:00.00Z",12131655
"2018-09-15T14:38:00.00Z",11987770
"2018-09-15T14:39:00.00Z",11966656
"2018-09-15T14:40:00.00Z",9874038
"2018-09-15T14:41:00.00Z",14594712
"2018-09-15T14:42:00.00Z",13221556
"2018-09-15T14:43:00.00Z",17196462
"2018-09-15T14:44:00.00Z",14268105
"2018-09-15T14:45:00.00Z",15571109
"2018-09-15T14:46:00.00Z",15112836
"2018-09-15T14:47:00.00Z",12748304
"2018-09-15T14:48:00.00Z",12235368
"2018-09-15T14:49:00.00Z",12190632
"2018-09-15T14:50:00.00Z",10366554
"2018-09-15T14:51:00.00Z",14930743
"2018-09-15T14:52:00.00Z",14899509
"2018-09-15T14:53:00.00Z",13252108
"2018-09-15T14:54:00.00Z",15335175
"2018-09-15T14:55:00.00Z",9998344
"2018-09-15T14:56:00.00Z",15000653
"2018-09-15T14:57:00.00Z",12260276
"2018-09-15T14:58:00.00Z",12914267
"2018-09-15T14:59:00.00Z",13473432
"2018-09-15T15:00:00.00Z",11003258
"2018-09-15T15:01:00.00Z",13119667
"2018-09-15T15:02:00.00Z",16097099
"2018-09-15T15:03:00.00Z",15868589
"2018-09-15T15:04:00.00Z",9572482
"2018-09-15T15:05:00.00Z",14597600
"2018-09-15T15:06:00.00Z",13499297
"2018-09-15T15:07:00.00Z",10437494
"2018-09-15T15:08:00.00Z",10025077
"2018-09-15T15:09:00.00Z",14627746
"2018-09-15T15:10:00.00Z",16229693
"2018-09-15T15:11:00.00Z",13226029
"2018-09-15T15:12:00.00Z",11506655
"2018-09-15T15:13:00.00Z",11793050
"2018-09-15T15:14:00.00Z",14152358
"2018-09-15T15:15:00.00Z",12578441
"2018-09-15T15:16:00.00Z",13338413
"2018-09-15T15:17:00.00Z",15141951
"2018-09-15T15:18:00.00Z",13660211
"2018-09-15T15:19:00.00Z",12066667
"2018-09-15T15:20:00.00Z",14556543
"2018-09-15T15:21:00.00Z",11439377
"2018-09-15T15:22:00.00Z",15856239
"2018-09-15T15:23:00.00Z",12527833
"2018-09-15T15:24:00.00Z",13253386
"2018-09-15T15:25:00.00Z",10852849
"2018-09-15T15:26:00.00Z",12866869
"2018-09-15T15:27:00.00Z",9832318
"2018-09-15T15:28:00.00Z",10227153
"2018-09-15T15:29:00.00Z",11719481
"2018-09-15T15:30:00.00Z",11953825
"2018-09-15T15:31:00.00Z",12424288
"2018-09-15T15:32:00.00Z",12953903
"2018-09-15T15:33:00.00Z",13439284
"2018-09-15T15:34:00.00Z",11424729
"2018-09-15T15:35:00.00Z",10455967
"2018-09-15T15:36:00.00Z",12622812
"2018-09-15T15:37:00.00Z",10881017
"2018-09-15T15:38:00.00Z",11838079
"2018-09-15T15:39:00.00Z",12308405
"2018-09-15T15:40:00.00Z",13365531
"2018-09-15T15:41:00.00Z",13829836
"2018-09-15T15:42:00.00Z",14751688
"2018-09-15T15:43:00.00Z",13492862
"2018-09-15T15:44:00.00Z",12565138
"2018-09-15T15:45:00.00Z",12495250
"2018-09-15T15:46:00.00Z",13978704
"2018-09-15T15:47:00.00Z",12700356
"2018-09-15T15:48:00.00Z",16655945
"2018-09-15T15:49:00.00Z",13321672
"2018-09-15T15:50:00.00Z",13199388
"2018-09-15T15:51:00.00Z",15982392
"2018-09-15T15:52:00.00Z",13662450
"2018-09-15T15:53:00.00Z",12141230
"2018-09-15T15:54:00.00Z",11773463
"2018-09-15T15:55:00.00Z",12320023
"2018-09-15T15:56:00.00Z",11244328
"2018-09-15T15:57:00.00Z",14325958
"2018-09-15T15:58:00.00Z",11393747
"2018-09-15T15:59:00.00Z",11060362
"2018-09-15T16:00:00.00Z",12166850
"2018-09-15T16:01:00.00Z",12224141
"2018-09-15T16:02:00.00Z",9448299
"2018-09-15T16:03:00.00Z",12461397
"2018-09-15T16:04:00.00Z",14822780
"2018-09-15T16:05:00.00Z",11914594
"2018-09-15T16:06:00.00Z",17222038
"2018-09-15T16:07:00.00Z",16850794
"2018-09-15T16:08:00.00Z",14421190
"2018-09-15T16:09:00.00Z",13813551
"2018-09-15T16:10:00.00Z",14588053
"2018-09-15T16:11:00.00Z",14459621
"2018-09-15T16:12:00.00Z",12303534
"2018-09-15T16:13:00.00Z",14002233
"2018-09-15T16:14:00.00Z",13973368
"2018-09-15T16:15:00.00Z",11372192
"2018-09-15T16:16:00.00Z",11820097
"2018-09-15T16:17:00.00Z",12984371
"2018-09-15T16:18:00.00Z",12178600
"2018-09-15T16:19:00.00Z",14565812
"2018-09-15T16:20:00.00Z",11881662
"2018-09-15T16:21:00.00Z",13005642
"2018-09-15T16:22:00.00Z",12688062
"2018-09-15T16:23:00.00Z",14203919
"2018-09-15T16:24:00.00Z",11763470
"2018-09-15T16:25:00.00Z",10232553
"2018-09-15T16:26:00.00Z",14514414
"2018-09-15T16:27:00.00Z",14486353
"2018-09-15T16:28:00.00Z",14226431
"2018-09-15T16:29:00.00Z",13231556
"2018-09-15T16:30:00.00Z",13430357
"2018-09-15T16:31:00.00Z",14171836
"2018-09-15T16:32:00.00Z",11913657
"2018-09-15T16:33:00.00Z",12214246
"2018-09-15T16:34:00.00Z",12188724
"2018-09-15T16:35:00.00Z",13571671
"2018-09-15T16:36:00.00Z",12612690
"2018-09-15T16:37:00.00Z",13461747
"2018-09-15T16:38:00.00Z",14410088
"2018-09-15T16:39:00.00Z",13655348
"2018-09-15T16:40:00.00Z",13209775
"2018-09-15T16:41:00.00Z",12307530
"2018-09-15T16:42:00.00Z",10711113
"2018-09-15T16:43:00.00Z",13165189
"2018-09-15T16:44:00.00Z",14716783
"2018-09-15T16:45:00.00Z",12386959
"2018-09-15T16:46:00.00Z",14540416
"2018-09-15T16:47:00.00Z",11375372
"2018-09-15T16:48:00.00Z",13924130
"2018-09-15T16:49:00.00Z",13081630
"2018-09-15T16:50:00.00Z",15130705
"2018-09-15T16:51:00.00Z",12938528
"2018-09-15T16:52:00.00Z",13367434
"2018-09-15T16:53:00.00Z",12037219
"2018-09-15T16:54:00.00Z",15013351
"2018-09-15T16:55:00.00Z",10718709
"2018-09-15T16:56:00.00Z",9044734
"2018-09-15T16:57:00.00Z",12626670
"2018-09-15T16:58:00.00Z",13973969
"2018-09-15T16:59:00.00Z",10606077
"2018-09-15T17:00:00.00Z",12217391
"2018-09-15T17:01:00.00Z",11556136
"2018-09-15T17:02:00.00Z",12382419
"2018-09-15T17:03:00.00Z",11379245
"2018-09-15T17:04:00.00Z",12347816
"2018-09-15T17:05:00.00Z",13040295
"2018-09-15T17:06:00.00Z",11161575
"2018-09-15T17:07:00.00Z",13968368
"2018-09-15T17:08:00.00Z",14447368
"2018-09-15T17:09:00.00Z",12196145
"2018-09-15T17:10:00.00Z",11312542
"2018-09-15T17:11:00.00Z",10312075
"2018-09-15T17:12:00.00Z",13640415
"2018-09-15T17:13:00.00Z",11084452
"2018-09-15T17:14:00.00Z",9865824
"2018-09-15T17:15:00.00Z",11359361
"2018-09-15T17:16:00.00Z",11967945
"2018-09-15T17:17:00.00Z",12518556
"2018-09-15T17:18:00.00Z",11622564
"2018-09-15T17:19:00.00Z",9568381
"2018-09-15T17:20:00.00Z",11858589
"2018-09-15T17:21:00.00Z",13704892
"2018-09-15T17:22:00.00Z",10742200
"2018-09-15T17:23:00.00Z",13738406
"2018-09-15T17:24:00.00Z",10997958
"2018-09-15T17:25:00.00Z",13649516
"2018-09-15T17:26:00.00Z",10264481
"2018-09-15T17:27:00.00Z",13997342
"2018-09-15T17:28:00.00Z",12039386
"2018-09-15T17:29:00.00Z",14051582
"2018-09-15T17:30:00.00Z",12253435
"2018-09-15T17:31:00.00Z",14086875
"2018-09-15T17:32:00.00Z",15539375
"2018-09-15T17:33:00.00Z",13523569
"2018-09-15T17:34:00.00Z",13665500
"2018-09-15T17:35:00.00Z",9516281
"2018-09-15T17:36:00.00Z",11559911
"2018-09-15T17:37:00.00Z",12469786
"2018-09-15T17:38:00.00Z",13809338
"2018-09-15T17:39:00.00Z",12599317
"2018-09-15T17:40:00.00Z",13851522
"2018-09-15T17:41:00.00Z",11355959
"2018-09-15T17:42:00.00Z",11180235
"2018-09-15T17:43:00.00Z",12675522
"2018-09-15T17:44:00.00Z",12086044
"2018-09-15T17:45:00.00Z",9147295
"2018-09-15T17:46:00.00Z",14342883
"2018-09-15T17:47:00.00Z",9544622
"2018-09-15T17:48:00.00Z",12365672
"2018-09-15T17:49:00.00Z",11780699
"2018-09-15T17:50:00.00Z",11849026
"2018-09-15T17:51:00.00Z",14173814
"2018-09-15T17:52:00.00Z",13241045
"2018-09-15T17:53:00.00Z",11188729
"2018-09-15T17:54:00.00Z",13322394
"2018-09-15T17:55:00.00Z",13819827
"2018-09-15T17:56:00.00Z",12343323
"2018-09-15T17:57:00.00Z",11006902
"2018-09-15T17:58:00.00Z",10862829
"2018-09-15T17:59:00.00Z",12922842
"2018-09-15T18:00:00.00Z",13344824
"2018-09-15T18:01:00.00Z",10933768
"2018-09-15T18:02:00.00Z",11178243
"2018-09-15T18:03:00.00Z",11196986
"2018-09-15T18:04:00.00Z",10033956
"2018-09-15T18:05:00.00Z",12772613
"2018-09-15T18:06:00.00Z",12211683
"2018-09-15T18:07:00.00Z",10817414
"2018-09-15T18:08:00.00Z",16283763
"2018-09-15T18:09:00.00Z",11504203
"2018-09-15T18:10:00.00Z",13628623
"2018-09-15T18:11:00.00Z",10630515
"2018-09-15T18:12:00.00Z",11555281
"2018-09-15T18:13:00.00Z",9060645
"2018-09-15T18:14:00.00Z",10138156
"2018-09-15T18:15:00.00Z",12091104
"2018-09-15T18:16:00.00Z",11584446
"2018-09-15T18:17:00.00Z",8907242
"2018-09-15T18:18:00.00Z",14772717
"2018-09-15T18:19:00.00Z",12161351
"2018-09-15T18:20:00.00Z",9507827
"2018-09-15T18:21:00.00Z",11654419
"2018-09-15T18:22:00.00Z",11538475
"2018-09-15T18:23:00.00Z",11042970
"2018-09-15T18:24:00.00Z",12568646
"2018-09-15T18:25:00.00Z",14276000
"2018-09-15T18:26:00.00Z",12890940
"2018-09-15T18:27:00.00Z",10781574
"2018-09-15T18:28:00.00Z",13355969
"2018-09-15T18:29:00.00Z",14989484
"2018-09-15T18:30:00.00Z",9838132
"2018-09-15T18:31:00.00Z",13473435
"2018-09-15T18:32:00.00Z",12022387
"2018-09-15T18:33:00.00Z",11890984
"2018-09-15T18:34:00.00Z",9445561
"2018-09-15T18:35:00.00Z",9381455
"2018-09-15T18:36:00.00Z",13616636
"2018-09-15T18:37:00.00Z",16060409
"2018-09-15T18:38:00.00Z",10576080
"2018-09-15T18:39:00.00Z",13252069
"2018-09-15T18:40:00.00Z",11332127
"2018-09-15T18:41:00.00Z",12019224
"2018-09-15T18:42:00.00Z",12830915
"2018-09-15T18:43:00.00Z",9910767
"2018-09-15T18:44:00.00Z",11983482
"2018-09-15T18:45:00.00Z",12527610
"2018-09-15T18:46:00.00Z",14646290
"2018-09-15T18:47:00.00Z",11116250
"2018-09-15T18:48:00.00Z",10758667
"2018-09-15T18:49:00.00Z",11894563
"2018-09-15T18:50:00.00Z",10323122
"2018-09-15T18:51:00.00Z",11474015
"2018-09-15T18:52:00.00Z",16936246
"2018-09-15T18:53:00.00Z",13579741
"2018-09-15T18:54:00.00Z",12542426
